utc,timestamp,door_count,battery_life,
1590311704,Sun 24 May 2020 11:15:04 AM CEST,45,56,
1590311775,Sun 24 May 2020 11:16:15 AM CEST,7,4,
1590311849,Sun 24 May 2020 11:17:29 AM CEST,31,35,
1590311917,Sun 24 May 2020 11:18:37 AM CEST,19,89,
1590311970,Sun 24 May 2020 11:19:30 AM CEST,41,32,
1590312003,Sun 24 May 2020 11:20:03 AM CEST,17,90,
1590312072,Sun 24 May 2020 11:21:12 AM CEST,44,88,
1590312101,Sun 24 May 2020 11:21:41 AM CEST,31,76,
1590312164,Sun 24 May 2020 11:22:44 AM CEST,13,70,
1590312242,Sun 24 May 2020 11:24:02 AM CEST,37,58,
1590312276,Sun 24 May 2020 11:24:36 AM CEST,42,36,
1590312367,Sun 24 May 2020 11:26:07 AM CEST,36,41,
1590312458,Sun 24 May 2020 11:27:38 AM CEST,29,26,
1590312527,Sun 24 May 2020 11:28:47 AM CEST,4,45,
1590312569,Sun 24 May 2020 11:29:29 AM CEST,32,70,
1590312663,Sun 24 May 2020 11:31:03 AM CEST,10,58,
1590312738,Sun 24 May 2020 11:32:18 AM CEST,18,33,
1590312789,Sun 24 May 2020 11:33:09 AM CEST,22,43,
1590312848,Sun 24 May 2020 11:34:08 AM CEST,21,86,
1590312919,Sun 24 May 2020 11:35:19 AM CEST,5,80,
1590312975,Sun 24 May 2020 11:36:15 AM CEST,31,30,
1590313036,Sun 24 May 2020 11:37:16 AM CEST,31,55,
1590313139,Sun 24 May 2020 11:38:59 AM CEST,42,70,
1590313170,Sun 24 May 2020 11:39:30 AM CEST,20,2,
1590313215,Sun 24 May 2020 11:40:15 AM CEST,13,28,
1590313269,Sun 24 May 2020 11:41:09 AM CEST,5,9,
1590313335,Sun 24 May 2020 11:42:15 AM CEST,2,70,
1590313399,Sun 24 May 2020 11:43:19 AM CEST,24,7,
1590313495,Sun 24 May 2020 11:44:55 AM CEST,35,67,
1590313516,Sun 24 May 2020 11:45:16 AM CEST,35,89,
1590313556,Sun 24 May 2020 11:45:56 AM CEST,4,5,
1590313621,Sun 24 May 2020 11:47:01 AM CEST,28,7,
1590313658,Sun 24 May 2020 11:47:38 AM CEST,32,21,
1590313696,Sun 24 May 2020 11:48:16 AM CEST,7,26,
1590313718,Sun 24 May 2020 11:48:38 AM CEST,19,72,
1590313744,Sun 24 May 2020 11:49:04 AM CEST,15,32,
1590313748,Sun 24 May 2020 11:49:08 AM CEST,8,25,
1590313778,Sun 24 May 2020 11:49:38 AM CEST,40,75,
1590313858,Sun 24 May 2020 11:50:58 AM CEST,26,72,
1590313900,Sun 24 May 2020 11:51:40 AM CEST,35,4,
1590313993,Sun 24 May 2020 11:53:13 AM CEST,20,50,
1590314069,Sun 24 May 2020 11:54:29 AM CEST,30,99,
1590314125,Sun 24 May 2020 11:55:25 AM CEST,3,93,
1590314144,Sun 24 May 2020 11:55:44 AM CEST,20,59,
1590314201,Sun 24 May 2020 11:56:41 AM CEST,11,64,
1590314269,Sun 24 May 2020 11:57:49 AM CEST,23,69,
1590314330,Sun 24 May 2020 11:58:50 AM CEST,31,39,
1590314412,Sun 24 May 2020 12:00:12 PM CEST,18,69,
1590314446,Sun 24 May 2020 12:00:46 PM CEST,0,4,
1590314485,Sun 24 May 2020 12:01:25 PM CEST,32,79,
1590314573,Sun 24 May 2020 12:02:53 PM CEST,39,47,
1590314654,Sun 24 May 2020 12:04:14 PM CEST,41,43,
1590314731,Sun 24 May 2020 12:05:31 PM CEST,2,74,
1590314799,Sun 24 May 2020 12:06:39 PM CEST,21,32,
1590314849,Sun 24 May 2020 12:07:29 PM CEST,29,5,
1590314873,Sun 24 May 2020 12:07:53 PM CEST,29,27,
1590314941,Sun 24 May 2020 12:09:01 PM CEST,27,54,
1590315011,Sun 24 May 2020 12:10:11 PM CEST,39,82,
1590315054,Sun 24 May 2020 12:10:54 PM CEST,2,1,
1590315117,Sun 24 May 2020 12:11:57 PM CEST,33,13,
1590315191,Sun 24 May 2020 12:13:11 PM CEST,11,67,
1590315229,Sun 24 May 2020 12:13:49 PM CEST,28,96,
1590315305,Sun 24 May 2020 12:15:05 PM CEST,48,56,
1590315360,Sun 24 May 2020 12:16:00 PM CEST,36,29,
1590315371,Sun 24 May 2020 12:16:11 PM CEST,3,78,
1590315413,Sun 24 May 2020 12:16:53 PM CEST,1,34,
1590315427,Sun 24 May 2020 12:17:07 PM CEST,42,38,
1590315484,Sun 24 May 2020 12:18:04 PM CEST,5,99,
1590315501,Sun 24 May 2020 12:18:21 PM CEST,36,93,
1590315610,Sun 24 May 2020 12:20:10 PM CEST,20,54,
1590315652,Sun 24 May 2020 12:20:52 PM CEST,29,27,
1590315712,Sun 24 May 2020 12:21:53 PM CEST,36,13,
1590315802,Sun 24 May 2020 12:23:22 PM CEST,19,47,
1590315836,Sun 24 May 2020 12:23:56 PM CEST,7,43,
1590315908,Sun 24 May 2020 12:25:08 PM CEST,10,57,
1590315989,Sun 24 May 2020 12:26:29 PM CEST,23,19,
1590316039,Sun 24 May 2020 12:27:19 PM CEST,0,25,
1590316126,Sun 24 May 2020 12:28:46 PM CEST,2,26,
1590316155,Sun 24 May 2020 12:29:15 PM CEST,2,20,
1590316227,Sun 24 May 2020 12:30:27 PM CEST,28,3,
1590316259,Sun 24 May 2020 12:30:59 PM CEST,37,96,
1590316298,Sun 24 May 2020 12:31:38 PM CEST,26,72,
1590316313,Sun 24 May 2020 12:31:53 PM CEST,18,15,
1590316361,Sun 24 May 2020 12:32:41 PM CEST,8,16,
1590316444,Sun 24 May 2020 12:34:04 PM CEST,23,27,
1590316508,Sun 24 May 2020 12:35:08 PM CEST,46,73,
1590316528,Sun 24 May 2020 12:35:28 PM CEST,36,99,
1590316564,Sun 24 May 2020 12:36:04 PM CEST,17,78,
1590316613,Sun 24 May 2020 12:36:53 PM CEST,34,93,
1590316688,Sun 24 May 2020 12:38:08 PM CEST,19,97,
1590316747,Sun 24 May 2020 12:39:07 PM CEST,0,24,
1590316787,Sun 24 May 2020 12:39:47 PM CEST,30,97,
1590316895,Sun 24 May 2020 12:41:35 PM CEST,30,69,
1590316951,Sun 24 May 2020 12:42:31 PM CEST,41,64,
1590317012,Sun 24 May 2020 12:43:32 PM CEST,37,56,
1590317073,Sun 24 May 2020 12:44:33 PM CEST,43,11,
1590317146,Sun 24 May 2020 12:45:46 PM CEST,25,63,
1590317209,Sun 24 May 2020 12:46:49 PM CEST,39,55,
1590317277,Sun 24 May 2020 12:47:57 PM CEST,0,91,
1590317331,Sun 24 May 2020 12:48:51 PM CEST,20,99,
1590317353,Sun 24 May 2020 12:49:13 PM CEST,33,83,
1590317462,Sun 24 May 2020 12:51:02 PM CEST,23,98,
1590317519,Sun 24 May 2020 12:51:59 PM CEST,3,88,
1590317601,Sun 24 May 2020 12:53:21 PM CEST,22,14,
1590317674,Sun 24 May 2020 12:54:34 PM CEST,5,55,
1590317718,Sun 24 May 2020 12:55:18 PM CEST,19,89,
1590317819,Sun 24 May 2020 12:56:59 PM CEST,26,20,
1590317885,Sun 24 May 2020 12:58:05 PM CEST,24,45,
1590317958,Sun 24 May 2020 12:59:18 PM CEST,41,52,
1590318029,Sun 24 May 2020 01:00:29 PM CEST,24,46,
1590318117,Sun 24 May 2020 01:01:57 PM CEST,29,50,
1590318185,Sun 24 May 2020 01:03:05 PM CEST,47,18,
1590318207,Sun 24 May 2020 01:03:27 PM CEST,42,68,
1590318266,Sun 24 May 2020 01:04:26 PM CEST,6,73,
1590318337,Sun 24 May 2020 01:05:37 PM CEST,48,69,
1590318374,Sun 24 May 2020 01:06:14 PM CEST,45,19,
1590318420,Sun 24 May 2020 01:07:00 PM CEST,47,65,
1590318499,Sun 24 May 2020 01:08:19 PM CEST,1,79,
1590318541,Sun 24 May 2020 01:09:01 PM CEST,22,94,
1590318600,Sun 24 May 2020 01:10:00 PM CEST,11,45,
1590318662,Sun 24 May 2020 01:11:02 PM CEST,33,37,
1590318741,Sun 24 May 2020 01:12:21 PM CEST,0,87,
1590318809,Sun 24 May 2020 01:13:29 PM CEST,38,81,
1590318908,Sun 24 May 2020 01:15:08 PM CEST,6,53,
1590319013,Sun 24 May 2020 01:16:53 PM CEST,0,88,
1590319058,Sun 24 May 2020 01:17:38 PM CEST,21,59,
1590319067,Sun 24 May 2020 01:17:47 PM CEST,10,94,
1590319090,Sun 24 May 2020 01:18:10 PM CEST,11,41,
1590319143,Sun 24 May 2020 01:19:03 PM CEST,24,45,
1590319214,Sun 24 May 2020 01:20:14 PM CEST,13,80,
1590319247,Sun 24 May 2020 01:20:47 PM CEST,34,63,
1590319319,Sun 24 May 2020 01:21:59 PM CEST,31,92,
1590319377,Sun 24 May 2020 01:22:57 PM CEST,36,88,
1590319397,Sun 24 May 2020 01:23:17 PM CEST,24,38,
1590319401,Sun 24 May 2020 01:23:21 PM CEST,13,30,
1590319474,Sun 24 May 2020 01:24:34 PM CEST,42,74,
1590319559,Sun 24 May 2020 01:25:59 PM CEST,18,81,
1590319645,Sun 24 May 2020 01:27:25 PM CEST,18,49,
1590319714,Sun 24 May 2020 01:28:34 PM CEST,47,39,
1590319725,Sun 24 May 2020 01:28:45 PM CEST,9,35,
1590319803,Sun 24 May 2020 01:30:03 PM CEST,47,29,
1590319885,Sun 24 May 2020 01:31:25 PM CEST,35,18,
1590319944,Sun 24 May 2020 01:32:24 PM CEST,43,75,
1590320014,Sun 24 May 2020 01:33:34 PM CEST,39,89,
1590320048,Sun 24 May 2020 01:34:08 PM CEST,29,89,
1590320098,Sun 24 May 2020 01:34:58 PM CEST,29,31,
1590320184,Sun 24 May 2020 01:36:24 PM CEST,34,17,
1590320255,Sun 24 May 2020 01:37:35 PM CEST,7,34,
1590320303,Sun 24 May 2020 01:38:23 PM CEST,38,11,
1590320408,Sun 24 May 2020 01:40:08 PM CEST,47,38,
1590320503,Sun 24 May 2020 01:41:43 PM CEST,8,91,
1590320554,Sun 24 May 2020 01:42:34 PM CEST,30,60,
1590320659,Sun 24 May 2020 01:44:19 PM CEST,21,84,
1590320743,Sun 24 May 2020 01:45:43 PM CEST,14,65,
1590320787,Sun 24 May 2020 01:46:27 PM CEST,46,5,
1590320872,Sun 24 May 2020 01:47:52 PM CEST,47,0,
1590320886,Sun 24 May 2020 01:48:06 PM CEST,37,1,
1590320921,Sun 24 May 2020 01:48:41 PM CEST,6,96,
1590320956,Sun 24 May 2020 01:49:16 PM CEST,9,79,
1590320977,Sun 24 May 2020 01:49:37 PM CEST,37,6,
1590321061,Sun 24 May 2020 01:51:01 PM CEST,16,70,
1590321101,Sun 24 May 2020 01:51:41 PM CEST,39,60,
1590321118,Sun 24 May 2020 01:51:58 PM CEST,33,55,
1590321157,Sun 24 May 2020 01:52:37 PM CEST,12,73,
1590321214,Sun 24 May 2020 01:53:34 PM CEST,0,9,
1590321225,Sun 24 May 2020 01:53:45 PM CEST,15,4,
1590321274,Sun 24 May 2020 01:54:34 PM CEST,41,64,
1590321358,Sun 24 May 2020 01:55:58 PM CEST,18,21,
1590321447,Sun 24 May 2020 01:57:27 PM CEST,35,62,
1590321475,Sun 24 May 2020 01:57:55 PM CEST,27,84,
1590321507,Sun 24 May 2020 01:58:27 PM CEST,23,70,
1590321543,Sun 24 May 2020 01:59:03 PM CEST,9,60,
1590321592,Sun 24 May 2020 01:59:52 PM CEST,12,41,
1590321616,Sun 24 May 2020 02:00:16 PM CEST,6,16,
1590321658,Sun 24 May 2020 02:00:58 PM CEST,27,23,
1590321703,Sun 24 May 2020 02:01:43 PM CEST,42,93,
1590321724,Sun 24 May 2020 02:02:04 PM CEST,16,99,
1590321752,Sun 24 May 2020 02:02:32 PM CEST,0,98,
1590321819,Sun 24 May 2020 02:03:39 PM CEST,15,94,
1590321883,Sun 24 May 2020 02:04:43 PM CEST,3,96,
1590321931,Sun 24 May 2020 02:05:31 PM CEST,28,30,
1590321982,Sun 24 May 2020 02:06:22 PM CEST,48,1,
1590322056,Sun 24 May 2020 02:07:36 PM CEST,34,85,
1590322134,Sun 24 May 2020 02:08:54 PM CEST,0,43,
1590322158,Sun 24 May 2020 02:09:18 PM CEST,14,88,
1590322230,Sun 24 May 2020 02:10:30 PM CEST,21,37,
1590322292,Sun 24 May 2020 02:11:32 PM CEST,21,55,
1590322333,Sun 24 May 2020 02:12:13 PM CEST,44,4,
1590322359,Sun 24 May 2020 02:12:39 PM CEST,7,35,
1590322381,Sun 24 May 2020 02:13:01 PM CEST,25,15,
1590322459,Sun 24 May 2020 02:14:19 PM CEST,29,43,
1590322504,Sun 24 May 2020 02:15:04 PM CEST,33,23,
1590322589,Sun 24 May 2020 02:16:29 PM CEST,33,88,
1590322620,Sun 24 May 2020 02:17:00 PM CEST,8,38,
1590322658,Sun 24 May 2020 02:17:38 PM CEST,37,62,
1590322718,Sun 24 May 2020 02:18:38 PM CEST,9,70,
1590322761,Sun 24 May 2020 02:19:21 PM CEST,7,40,
1590322803,Sun 24 May 2020 02:20:03 PM CEST,27,14,
1590322911,Sun 24 May 2020 02:21:51 PM CEST,22,92,
1590322985,Sun 24 May 2020 02:23:05 PM CEST,2,40,
1590323042,Sun 24 May 2020 02:24:02 PM CEST,14,90,
1590323109,Sun 24 May 2020 02:25:09 PM CEST,3,53,
1590323169,Sun 24 May 2020 02:26:09 PM CEST,19,86,
1590323220,Sun 24 May 2020 02:27:00 PM CEST,9,24,
1590323302,Sun 24 May 2020 02:28:22 PM CEST,11,36,
1590323336,Sun 24 May 2020 02:28:56 PM CEST,3,82,
1590323394,Sun 24 May 2020 02:29:54 PM CEST,3,14,
1590323422,Sun 24 May 2020 02:30:22 PM CEST,45,20,
1590323516,Sun 24 May 2020 02:31:56 PM CEST,11,73,
1590323587,Sun 24 May 2020 02:33:07 PM CEST,26,32,
1590323645,Sun 24 May 2020 02:34:05 PM CEST,31,59,
1590323723,Sun 24 May 2020 02:35:23 PM CEST,17,5,
1590323802,Sun 24 May 2020 02:36:42 PM CEST,35,26,
1590323847,Sun 24 May 2020 02:37:27 PM CEST,25,26,
1590323894,Sun 24 May 2020 02:38:14 PM CEST,19,53,
1590323966,Sun 24 May 2020 02:39:26 PM CEST,5,15,
1590324042,Sun 24 May 2020 02:40:42 PM CEST,6,15,
1590324112,Sun 24 May 2020 02:41:52 PM CEST,32,50,
1590324188,Sun 24 May 2020 02:43:08 PM CEST,7,22,
1590324242,Sun 24 May 2020 02:44:02 PM CEST,2,20,
1590324265,Sun 24 May 2020 02:44:25 PM CEST,9,86,
1590324278,Sun 24 May 2020 02:44:38 PM CEST,46,62,
1590324352,Sun 24 May 2020 02:45:52 PM CEST,29,63,
1590324399,Sun 24 May 2020 02:46:39 PM CEST,38,11,
1590324473,Sun 24 May 2020 02:47:53 PM CEST,34,59,
1590324527,Sun 24 May 2020 02:48:47 PM CEST,48,99,
1590324577,Sun 24 May 2020 02:49:37 PM CEST,9,89,
1590324653,Sun 24 May 2020 02:50:53 PM CEST,5,33,
1590324736,Sun 24 May 2020 02:52:16 PM CEST,15,91,
1590324827,Sun 24 May 2020 02:53:47 PM CEST,26,30,
1590324862,Sun 24 May 2020 02:54:22 PM CEST,3,94,
1590324930,Sun 24 May 2020 02:55:30 PM CEST,0,33,
1590324990,Sun 24 May 2020 02:56:30 PM CEST,49,6,
1590325036,Sun 24 May 2020 02:57:16 PM CEST,27,28,
1590325054,Sun 24 May 2020 02:57:34 PM CEST,1,27,
1590325061,Sun 24 May 2020 02:57:41 PM CEST,10,74,
1590325092,Sun 24 May 2020 02:58:12 PM CEST,31,10,
1590325157,Sun 24 May 2020 02:59:17 PM CEST,41,15,
1590325206,Sun 24 May 2020 03:00:06 PM CEST,43,10,
1590325258,Sun 24 May 2020 03:00:58 PM CEST,23,27,
1590325329,Sun 24 May 2020 03:02:09 PM CEST,18,22,
1590325395,Sun 24 May 2020 03:03:15 PM CEST,47,57,
1590325471,Sun 24 May 2020 03:04:31 PM CEST,11,47,
1590325589,Sun 24 May 2020 03:06:29 PM CEST,6,46,
1590325656,Sun 24 May 2020 03:07:36 PM CEST,9,20,
1590325752,Sun 24 May 2020 03:09:12 PM CEST,9,96,
1590325771,Sun 24 May 2020 03:09:31 PM CEST,45,3,
1590325824,Sun 24 May 2020 03:10:24 PM CEST,29,19,
1590325872,Sun 24 May 2020 03:11:12 PM CEST,33,55,
1590325938,Sun 24 May 2020 03:12:18 PM CEST,41,88,
1590326022,Sun 24 May 2020 03:13:42 PM CEST,43,41,
1590326054,Sun 24 May 2020 03:14:14 PM CEST,43,48,
1590326094,Sun 24 May 2020 03:14:54 PM CEST,34,9,
1590326195,Sun 24 May 2020 03:16:35 PM CEST,5,64,
1590326214,Sun 24 May 2020 03:16:54 PM CEST,33,14,
1590326246,Sun 24 May 2020 03:17:26 PM CEST,18,17,
1590326259,Sun 24 May 2020 03:17:39 PM CEST,0,53,
1590326344,Sun 24 May 2020 03:19:04 PM CEST,42,65,
1590326402,Sun 24 May 2020 03:20:02 PM CEST,18,82,
1590326470,Sun 24 May 2020 03:21:10 PM CEST,21,63,
1590326494,Sun 24 May 2020 03:21:34 PM CEST,35,49,
1590326594,Sun 24 May 2020 03:23:14 PM CEST,24,23,
1590326696,Sun 24 May 2020 03:24:56 PM CEST,12,10,
1590326758,Sun 24 May 2020 03:25:58 PM CEST,37,69,
1590326841,Sun 24 May 2020 03:27:21 PM CEST,37,28,
1590326925,Sun 24 May 2020 03:28:45 PM CEST,36,37,
1590327026,Sun 24 May 2020 03:30:26 PM CEST,3,35,
1590327119,Sun 24 May 2020 03:31:59 PM CEST,30,70,
1590327160,Sun 24 May 2020 03:32:40 PM CEST,0,70,
1590327204,Sun 24 May 2020 03:33:24 PM CEST,48,53,
1590327250,Sun 24 May 2020 03:34:10 PM CEST,14,90,
1590327275,Sun 24 May 2020 03:34:35 PM CEST,2,39,
1590327347,Sun 24 May 2020 03:35:47 PM CEST,12,60,
1590327409,Sun 24 May 2020 03:36:49 PM CEST,13,21,
1590327438,Sun 24 May 2020 03:37:18 PM CEST,25,0,
1590327482,Sun 24 May 2020 03:38:02 PM CEST,25,91,
1590327536,Sun 24 May 2020 03:38:56 PM CEST,20,93,
1590327594,Sun 24 May 2020 03:39:54 PM CEST,10,70,
1590327647,Sun 24 May 2020 03:40:47 PM CEST,20,31,
1590327719,Sun 24 May 2020 03:41:59 PM CEST,9,85,
1590327796,Sun 24 May 2020 03:43:16 PM CEST,19,84,
1590327844,Sun 24 May 2020 03:44:04 PM CEST,38,45,
1590327932,Sun 24 May 2020 03:45:32 PM CEST,35,8,
1590327963,Sun 24 May 2020 03:46:03 PM CEST,30,81,
1590328056,Sun 24 May 2020 03:47:36 PM CEST,28,25,
1590328064,Sun 24 May 2020 03:47:44 PM CEST,43,17,
1590328119,Sun 24 May 2020 03:48:39 PM CEST,5,20,
1590328145,Sun 24 May 2020 03:49:05 PM CEST,24,43,
1590328215,Sun 24 May 2020 03:50:15 PM CEST,22,78,
1590328269,Sun 24 May 2020 03:51:09 PM CEST,1,18,
1590328322,Sun 24 May 2020 03:52:02 PM CEST,48,69,
1590328334,Sun 24 May 2020 03:52:14 PM CEST,24,74,
1590328402,Sun 24 May 2020 03:53:22 PM CEST,13,6,
1590328424,Sun 24 May 2020 03:53:44 PM CEST,47,23,
1590328483,Sun 24 May 2020 03:54:43 PM CEST,11,88,
1590328574,Sun 24 May 2020 03:56:14 PM CEST,9,86,
1590328617,Sun 24 May 2020 03:56:57 PM CEST,18,73,
1590328674,Sun 24 May 2020 03:57:54 PM CEST,28,20,
1590328763,Sun 24 May 2020 03:59:23 PM CEST,3,26,
1590328842,Sun 24 May 2020 04:00:42 PM CEST,25,73,
1590328911,Sun 24 May 2020 04:01:51 PM CEST,28,37,
1590328992,Sun 24 May 2020 04:03:12 PM CEST,1,83,
1590329002,Sun 24 May 2020 04:03:22 PM CEST,34,33,
1590329056,Sun 24 May 2020 04:04:16 PM CEST,21,63,
1590329144,Sun 24 May 2020 04:05:44 PM CEST,28,14,
1590329242,Sun 24 May 2020 04:07:22 PM CEST,20,10,
1590329303,Sun 24 May 2020 04:08:23 PM CEST,49,31,
1590329375,Sun 24 May 2020 04:09:35 PM CEST,18,17,
1590329464,Sun 24 May 2020 04:11:04 PM CEST,49,20,
1590329535,Sun 24 May 2020 04:12:15 PM CEST,5,34,
1590329588,Sun 24 May 2020 04:13:08 PM CEST,18,98,
1590329661,Sun 24 May 2020 04:14:21 PM CEST,12,57,
1590329742,Sun 24 May 2020 04:15:42 PM CEST,3,0,
1590329801,Sun 24 May 2020 04:16:41 PM CEST,20,11,
1590329842,Sun 24 May 2020 04:17:22 PM CEST,14,92,
1590329908,Sun 24 May 2020 04:18:28 PM CEST,28,54,
1590329966,Sun 24 May 2020 04:19:26 PM CEST,21,71,
1590330002,Sun 24 May 2020 04:20:02 PM CEST,6,66,
1590330050,Sun 24 May 2020 04:20:50 PM CEST,47,32,
1590330119,Sun 24 May 2020 04:21:59 PM CEST,42,17,
1590330168,Sun 24 May 2020 04:22:48 PM CEST,38,53,
1590330236,Sun 24 May 2020 04:23:56 PM CEST,35,84,
1590330251,Sun 24 May 2020 04:24:11 PM CEST,12,65,
1590330327,Sun 24 May 2020 04:25:27 PM CEST,44,30,
1590330385,Sun 24 May 2020 04:26:25 PM CEST,0,8,
1590330465,Sun 24 May 2020 04:27:45 PM CEST,43,61,
1590330543,Sun 24 May 2020 04:29:03 PM CEST,47,95,
1590330648,Sun 24 May 2020 04:30:48 PM CEST,2,99,
1590330718,Sun 24 May 2020 04:31:58 PM CEST,46,7,
1590330787,Sun 24 May 2020 04:33:07 PM CEST,24,67,
1590330856,Sun 24 May 2020 04:34:16 PM CEST,10,34,
1590330909,Sun 24 May 2020 04:35:09 PM CEST,14,64,
1590330945,Sun 24 May 2020 04:35:45 PM CEST,23,22,
1590331007,Sun 24 May 2020 04:36:47 PM CEST,22,74,
1590331097,Sun 24 May 2020 04:38:17 PM CEST,47,87,
1590331137,Sun 24 May 2020 04:38:57 PM CEST,9,63,
1590331223,Sun 24 May 2020 04:40:23 PM CEST,30,5,
1590331309,Sun 24 May 2020 04:41:49 PM CEST,9,49,
1590331333,Sun 24 May 2020 04:42:13 PM CEST,36,37,
1590331387,Sun 24 May 2020 04:43:07 PM CEST,14,14,
1590331431,Sun 24 May 2020 04:43:51 PM CEST,34,66,
1590331513,Sun 24 May 2020 04:45:13 PM CEST,12,41,
1590331609,Sun 24 May 2020 04:46:49 PM CEST,35,69,
1590331679,Sun 24 May 2020 04:47:59 PM CEST,40,78,
1590331695,Sun 24 May 2020 04:48:15 PM CEST,12,81,
1590331764,Sun 24 May 2020 04:49:24 PM CEST,22,79,
1590331864,Sun 24 May 2020 04:51:04 PM CEST,43,74,
1590331926,Sun 24 May 2020 04:52:06 PM CEST,5,23,
1590331987,Sun 24 May 2020 04:53:07 PM CEST,0,42,
1590332053,Sun 24 May 2020 04:54:13 PM CEST,44,44,
1590332108,Sun 24 May 2020 04:55:08 PM CEST,24,20,
1590332170,Sun 24 May 2020 04:56:10 PM CEST,48,68,
1590332192,Sun 24 May 2020 04:56:32 PM CEST,29,33,
1590332268,Sun 24 May 2020 04:57:48 PM CEST,18,76,
1590332344,Sun 24 May 2020 04:59:04 PM CEST,22,37,
1590332404,Sun 24 May 2020 05:00:04 PM CEST,4,5,
1590332460,Sun 24 May 2020 05:01:00 PM CEST,8,42,
1590332535,Sun 24 May 2020 05:02:15 PM CEST,8,88,
1590332640,Sun 24 May 2020 05:04:00 PM CEST,6,6,
1590332672,Sun 24 May 2020 05:04:32 PM CEST,6,87,
1590332740,Sun 24 May 2020 05:05:40 PM CEST,27,88,
1590332792,Sun 24 May 2020 05:06:32 PM CEST,39,65,
1590332832,Sun 24 May 2020 05:07:12 PM CEST,7,27,
1590332875,Sun 24 May 2020 05:07:55 PM CEST,15,99,
1590332968,Sun 24 May 2020 05:09:28 PM CEST,36,68,
1590333036,Sun 24 May 2020 05:10:36 PM CEST,43,22,
1590333111,Sun 24 May 2020 05:11:51 PM CEST,0,49,
1590333169,Sun 24 May 2020 05:12:49 PM CEST,18,40,
1590333193,Sun 24 May 2020 05:13:13 PM CEST,21,40,
1590333267,Sun 24 May 2020 05:14:27 PM CEST,7,87,
1590333330,Sun 24 May 2020 05:15:30 PM CEST,46,41,
1590333402,Sun 24 May 2020 05:16:42 PM CEST,45,47,
1590333484,Sun 24 May 2020 05:18:04 PM CEST,14,77,
1590333574,Sun 24 May 2020 05:19:34 PM CEST,30,47,
1590333629,Sun 24 May 2020 05:20:29 PM CEST,8,10,
1590333708,Sun 24 May 2020 05:21:48 PM CEST,7,94,
1590333747,Sun 24 May 2020 05:22:27 PM CEST,11,44,
1590333819,Sun 24 May 2020 05:23:39 PM CEST,37,8,
1590333855,Sun 24 May 2020 05:24:15 PM CEST,3,20,
1590333930,Sun 24 May 2020 05:25:30 PM CEST,30,84,
1590334000,Sun 24 May 2020 05:26:40 PM CEST,40,32,
1590334042,Sun 24 May 2020 05:27:22 PM CEST,17,22,
1590334047,Sun 24 May 2020 05:27:27 PM CEST,3,17,
1590334115,Sun 24 May 2020 05:28:35 PM CEST,29,35,
1590334183,Sun 24 May 2020 05:29:43 PM CEST,29,6,
1590334210,Sun 24 May 2020 05:30:10 PM CEST,6,5,
1590334258,Sun 24 May 2020 05:30:58 PM CEST,39,60,
1590334329,Sun 24 May 2020 05:32:09 PM CEST,32,60,
1590334362,Sun 24 May 2020 05:32:42 PM CEST,19,36,
1590334407,Sun 24 May 2020 05:33:27 PM CEST,39,41,
1590334456,Sun 24 May 2020 05:34:16 PM CEST,20,87,
1590334560,Sun 24 May 2020 05:36:00 PM CEST,5,38,
1590334588,Sun 24 May 2020 05:36:28 PM CEST,2,58,
1590334619,Sun 24 May 2020 05:36:59 PM CEST,42,19,
1590334650,Sun 24 May 2020 05:37:30 PM CEST,11,33,
1590334671,Sun 24 May 2020 05:37:51 PM CEST,46,73,
1590334718,Sun 24 May 2020 05:38:38 PM CEST,31,2,
1590334823,Sun 24 May 2020 05:40:23 PM CEST,19,87,
1590334879,Sun 24 May 2020 05:41:19 PM CEST,45,2,
1590334931,Sun 24 May 2020 05:42:11 PM CEST,18,90,
1590334955,Sun 24 May 2020 05:42:35 PM CEST,0,8,
1590334981,Sun 24 May 2020 05:43:01 PM CEST,11,50,
1590335018,Sun 24 May 2020 05:43:38 PM CEST,10,79,
1590335089,Sun 24 May 2020 05:44:49 PM CEST,8,41,
1590335160,Sun 24 May 2020 05:46:00 PM CEST,19,34,
1590335184,Sun 24 May 2020 05:46:24 PM CEST,4,51,
1590335256,Sun 24 May 2020 05:47:36 PM CEST,26,54,
1590335305,Sun 24 May 2020 05:48:25 PM CEST,45,71,
1590335411,Sun 24 May 2020 05:50:11 PM CEST,29,39,
1590335517,Sun 24 May 2020 05:51:57 PM CEST,42,20,
1590335573,Sun 24 May 2020 05:52:53 PM CEST,29,14,
1590335621,Sun 24 May 2020 05:53:41 PM CEST,16,34,
1590335690,Sun 24 May 2020 05:54:50 PM CEST,2,84,
1590335760,Sun 24 May 2020 05:56:00 PM CEST,15,25,
1590335864,Sun 24 May 2020 05:57:44 PM CEST,28,41,
1590335921,Sun 24 May 2020 05:58:41 PM CEST,0,92,
1590335974,Sun 24 May 2020 05:59:34 PM CEST,27,58,
1590336084,Sun 24 May 2020 06:01:24 PM CEST,43,17,
1590336096,Sun 24 May 2020 06:01:36 PM CEST,48,56,
1590336175,Sun 24 May 2020 06:02:55 PM CEST,5,92,
1590336260,Sun 24 May 2020 06:04:20 PM CEST,25,41,
1590336285,Sun 24 May 2020 06:04:45 PM CEST,15,65,
1590336316,Sun 24 May 2020 06:05:16 PM CEST,15,37,
